deveui;horodate;degre_celsius
70b3d580a0100600;29/04/2022 09:31;14,6875
70b3d580a0100549;29/04/2022 09:31;14
70b3d580a0100549;29/04/2022 09:31;14
70b3d580a010054c;29/04/2022 09:30;14,0625
70b3d580a0100605;29/04/2022 09:29;14,4375
70b3d580a0100647;29/04/2022 09:28;14,25
70b3d580a0100648;29/04/2022 09:26;13,9375
70b3d580a0100623;29/04/2022 09:22;14,5
70b3d580a0100654;29/04/2022 09:21;15,5
70b3d580a0100657;29/04/2022 09:17;14,0625
70b3d580a0100652;29/04/2022 09:15;13,5625
70b3d580a0100543;29/04/2022 09:12;14
70b3d580a01006cf;29/04/2022 09:11;12,5625
70b3d580a0100550;29/04/2022 09:05;14,75
70b3d580a0100550;29/04/2022 09:05;14,75
70b3d580a0100742;29/04/2022 09:04;11,25
70b3d580a01005fa;29/04/2022 09:03;13,8125
70b3d580a0100600;29/04/2022 09:01;14,625
70b3d580a0100549;29/04/2022 09:01;13,625
70b3d580a0100549;29/04/2022 09:01;13,625
70b3d580a010054c;29/04/2022 09:00;13,8125
70b3d580a0100605;29/04/2022 08:59;14,1875
70b3d580a0100647;29/04/2022 08:58;13,625
70b3d580a0100648;29/04/2022 08:56;13,1875
70b3d580a0100623;29/04/2022 08:52;13,6875
70b3d580a0100654;29/04/2022 08:51;15,1875
70b3d580a0100657;29/04/2022 08:47;13,125
70b3d580a0100652;29/04/2022 08:45;13,375
70b3d580a01007a5;29/04/2022 08:44;11,75
70b3d580a0100543;29/04/2022 08:42;13,6875
70b3d580a01006cf;29/04/2022 08:41;11,375
70b3d580a0100656;29/04/2022 08:38;12,5
70b3d580a0100550;29/04/2022 08:35;14,6875
70b3d580a0100742;29/04/2022 08:34;10,5
70b3d580a01005fa;29/04/2022 08:33;13,6875
70b3d580a0100600;29/04/2022 08:31;14,25
70b3d580a0100549;29/04/2022 08:31;13,4375
70b3d580a010054c;29/04/2022 08:30;13,6875
70b3d580a0100605;29/04/2022 08:29;14,25
70b3d580a0100647;29/04/2022 08:28;12,875
70b3d580a0100648;29/04/2022 08:26;11,75
70b3d580a0100623;29/04/2022 08:22;12,8125
70b3d580a0100654;29/04/2022 08:21;14,125
70b3d580a0100657;29/04/2022 08:17;11,75
70b3d580a0100652;29/04/2022 08:15;13,6875
70b3d580a01007a5;29/04/2022 08:14;10,4375
70b3d580a0100543;29/04/2022 08:12;13,3125
70b3d580a0100656;29/04/2022 08:08;11,5
70b3d580a0100550;29/04/2022 08:05;13,5
70b3d580a0100742;29/04/2022 08:04;9
70b3d580a01005fa;29/04/2022 08:03;13,375
70b3d580a0100600;29/04/2022 08:01;14,1875
70b3d580a0100549;29/04/2022 08:01;13,0625
70b3d580a010054c;29/04/2022 08:00;13,375
70b3d580a0100605;29/04/2022 07:59;13,25
70b3d580a0100647;29/04/2022 07:58;11,875
70b3d580a0100648;29/04/2022 07:56;10,4375
70b3d580a0100623;29/04/2022 07:52;11,25
70b3d580a0100654;29/04/2022 07:51;13,125
70b3d580a0100657;29/04/2022 07:47;10,5625
70b3d580a0100652;29/04/2022 07:45;13,1875
70b3d580a01007a5;29/04/2022 07:44;9,75
70b3d580a0100543;29/04/2022 07:42;12,875
70b3d580a01006cf;29/04/2022 07:41;8,875
70b3d580a0100656;29/04/2022 07:38;11
70b3d580a0100550;29/04/2022 07:35;13,375
70b3d580a0100742;29/04/2022 07:34;8,1875
70b3d580a01005fa;29/04/2022 07:33;13,375
70b3d580a0100600;29/04/2022 07:31;13,9375
70b3d580a0100549;29/04/2022 07:31;13,0625
70b3d580a010054c;29/04/2022 07:30;13,3125
70b3d580a0100605;29/04/2022 07:29;13,125
70b3d580a0100647;29/04/2022 07:28;10,375
70b3d580a0100648;29/04/2022 07:26;9,8125
70b3d580a0100623;29/04/2022 07:22;10,625
70b3d580a0100654;29/04/2022 07:21;12,625
70b3d580a0100657;29/04/2022 07:17;9,625
70b3d580a0100652;29/04/2022 07:15;12,625
70b3d580a01007a5;29/04/2022 07:14;9,6875
70b3d580a0100543;29/04/2022 07:12;13
70b3d580a01006cf;29/04/2022 07:11;8,6875
70b3d580a0100656;29/04/2022 07:08;11,125
70b3d580a0100550;29/04/2022 07:05;13,25
70b3d580a01005fa;29/04/2022 07:03;13,375
70b3d580a0100600;29/04/2022 07:01;13,1875
70b3d580a0100549;29/04/2022 07:01;13,0625
70b3d580a010054c;29/04/2022 07:00;13,1875
70b3d580a0100605;29/04/2022 06:59;13,125
70b3d580a0100647;29/04/2022 06:58;10,125
70b3d580a0100648;29/04/2022 06:56;9,6875
70b3d580a0100623;29/04/2022 06:52;10,6875
70b3d580a0100654;29/04/2022 06:51;12,4375
70b3d580a0100657;29/04/2022 06:47;9,9375
70b3d580a0100652;29/04/2022 06:45;12,5
70b3d580a01007a5;29/04/2022 06:44;9,875
70b3d580a0100543;29/04/2022 06:42;13
70b3d580a01006cf;29/04/2022 06:41;8,8125
70b3d580a0100656;29/04/2022 06:38;11,625
70b3d580a0100550;29/04/2022 06:35;13,375
70b3d580a0100742;29/04/2022 06:34;7,75
70b3d580a01005fa;29/04/2022 06:33;13,375
70b3d580a0100600;29/04/2022 06:31;13,3125
70b3d580a0100549;29/04/2022 06:31;13,125
70b3d580a010054c;29/04/2022 06:30;13,3125
70b3d580a0100605;29/04/2022 06:29;13,125
70b3d580a0100647;29/04/2022 06:28;10,5625
70b3d580a0100648;29/04/2022 06:26;9,75
70b3d580a0100623;29/04/2022 06:22;11,125
70b3d580a0100654;29/04/2022 06:21;12,625
70b3d580a0100657;29/04/2022 06:17;10,125
70b3d580a01007a5;29/04/2022 06:14;10,1875
70b3d580a0100543;29/04/2022 06:12;13,3125
70b3d580a01006cf;29/04/2022 06:11;9
70b3d580a0100656;29/04/2022 06:08;11,625
70b3d580a0100550;29/04/2022 06:05;13,75
70b3d580a0100742;29/04/2022 06:04;7,6875
70b3d580a01005fa;29/04/2022 06:03;13,5625
70b3d580a0100600;29/04/2022 06:01;13,5625
70b3d580a0100549;29/04/2022 06:01;13,3125
70b3d580a010054c;29/04/2022 06:00;13,5
70b3d580a0100605;29/04/2022 05:59;13,3125
70b3d580a0100647;29/04/2022 05:58;10,6875
70b3d580a0100648;29/04/2022 05:56;10,125
70b3d580a0100623;29/04/2022 05:52;11,4375
70b3d580a0100654;29/04/2022 05:51;12,9375
70b3d580a0100657;29/04/2022 05:47;10,5625
70b3d580a0100652;29/04/2022 05:45;13,125
70b3d580a01007a5;29/04/2022 05:44;10,5625
70b3d580a0100543;29/04/2022 05:42;13,5625
70b3d580a01006cf;29/04/2022 05:41;9,3125
70b3d580a0100656;29/04/2022 05:38;11,8125
70b3d580a0100550;29/04/2022 05:35;14
70b3d580a0100742;29/04/2022 05:34;8,25
70b3d580a01005fa;29/04/2022 05:33;14
70b3d580a0100600;29/04/2022 05:31;13,875
70b3d580a0100549;29/04/2022 05:31;13,75
70b3d580a010054c;29/04/2022 05:30;14
70b3d580a0100605;29/04/2022 05:29;13,5625
70b3d580a0100647;29/04/2022 05:28;11,1875
70b3d580a0100648;29/04/2022 05:26;10,3125
70b3d580a0100623;29/04/2022 05:22;11,5625
70b3d580a0100654;29/04/2022 05:21;13,375
70b3d580a0100657;29/04/2022 05:17;11
70b3d580a0100652;29/04/2022 05:15;13,4375
70b3d580a01007a5;29/04/2022 05:14;11
70b3d580a0100543;29/04/2022 05:12;14,0625
70b3d580a01006cf;29/04/2022 05:11;9,6875
70b3d580a0100656;29/04/2022 05:08;12,25
70b3d580a0100550;29/04/2022 05:05;14,4375
70b3d580a0100742;29/04/2022 05:04;8,9375
70b3d580a01005fa;29/04/2022 05:03;14,5
70b3d580a0100600;29/04/2022 05:01;14,5
70b3d580a0100549;29/04/2022 05:01;14,4375
70b3d580a010054c;29/04/2022 05:00;14,5625
70b3d580a0100605;29/04/2022 04:59;14,3125
70b3d580a0100647;29/04/2022 04:58;11,5625
70b3d580a0100648;29/04/2022 04:56;10,75
70b3d580a0100623;29/04/2022 04:52;11,9375
70b3d580a0100654;29/04/2022 04:51;13,9375
70b3d580a0100657;29/04/2022 04:47;11,3125
70b3d580a0100652;29/04/2022 04:45;13,625
70b3d580a01007a5;29/04/2022 04:44;11,1875
70b3d580a0100543;29/04/2022 04:42;14,4375
70b3d580a01006cf;29/04/2022 04:41;10,1875
70b3d580a0100656;29/04/2022 04:38;12,8125
70b3d580a0100550;29/04/2022 04:35;14,875
70b3d580a0100742;29/04/2022 04:34;9,875
70b3d580a01005fa;29/04/2022 04:33;14,9375
70b3d580a01005fa;29/04/2022 04:33;14,9375
70b3d580a0100600;29/04/2022 04:31;14,9375
70b3d580a0100549;29/04/2022 04:31;14,8125
70b3d580a010054c;29/04/2022 04:30;14,875
70b3d580a0100605;29/04/2022 04:29;14,75
70b3d580a0100647;29/04/2022 04:28;11,875
70b3d580a0100648;29/04/2022 04:26;11
70b3d580a0100623;29/04/2022 04:22;12,1875
70b3d580a0100654;29/04/2022 04:21;14,25
70b3d580a0100657;29/04/2022 04:17;11,625
70b3d580a01007a5;29/04/2022 04:14;11,5
70b3d580a0100543;29/04/2022 04:12;14,875
70b3d580a01006cf;29/04/2022 04:11;10,5
70b3d580a0100656;29/04/2022 04:08;13,4375
70b3d580a0100550;29/04/2022 04:05;15,1875
70b3d580a0100742;29/04/2022 04:04;10,6875
70b3d580a01005fa;29/04/2022 04:03;15,3125
70b3d580a01005fa;29/04/2022 04:03;15,3125
70b3d580a0100600;29/04/2022 04:01;15,25
70b3d580a0100549;29/04/2022 04:01;15,3125
70b3d580a010054c;29/04/2022 04:00;15,375
70b3d580a0100605;29/04/2022 03:59;15,1875
70b3d580a0100647;29/04/2022 03:58;12,3125
70b3d580a0100648;29/04/2022 03:56;11,0625
70b3d580a0100623;29/04/2022 03:52;12,625
70b3d580a0100654;29/04/2022 03:51;14,5625
70b3d580a0100657;29/04/2022 03:47;12
70b3d580a0100652;29/04/2022 03:45;14,5
70b3d580a01007a5;29/04/2022 03:44;11,8125
70b3d580a0100543;29/04/2022 03:42;15,1875
70b3d580a01006cf;29/04/2022 03:41;10,8125
70b3d580a0100656;29/04/2022 03:38;13,5
70b3d580a0100550;29/04/2022 03:35;15,4375
70b3d580a0100742;29/04/2022 03:34;11,875
70b3d580a01005fa;29/04/2022 03:33;15,5
70b3d580a01005fa;29/04/2022 03:33;15,5
70b3d580a0100600;29/04/2022 03:31;15,4375
70b3d580a0100549;29/04/2022 03:31;15,5
70b3d580a010054c;29/04/2022 03:30;15,5
70b3d580a0100605;29/04/2022 03:29;15,375
70b3d580a0100647;29/04/2022 03:28;12,6875
70b3d580a0100648;29/04/2022 03:26;11,4375
70b3d580a0100623;29/04/2022 03:22;13,125
70b3d580a0100654;29/04/2022 03:21;15,0625
70b3d580a0100657;29/04/2022 03:17;12,25
70b3d580a0100652;29/04/2022 03:15;14,9375
70b3d580a0100543;29/04/2022 03:12;15,375
70b3d580a01006cf;29/04/2022 03:11;11
70b3d580a0100550;29/04/2022 03:05;15,625
70b3d580a0100550;29/04/2022 03:05;15,625
70b3d580a01005fa;29/04/2022 03:03;15,6875
70b3d580a01005fa;29/04/2022 03:03;15,6875
70b3d580a0100600;29/04/2022 03:01;15,6875
70b3d580a0100549;29/04/2022 03:01;15,625
70b3d580a010054c;29/04/2022 03:00;15,75
70b3d580a0100605;29/04/2022 02:59;15,5625
70b3d580a0100647;29/04/2022 02:58;13,125
70b3d580a0100648;29/04/2022 02:56;11,5
70b3d580a0100623;29/04/2022 02:52;13,8125
70b3d580a0100654;29/04/2022 02:51;15,875
70b3d580a0100657;29/04/2022 02:47;12,4375
70b3d580a0100652;29/04/2022 02:45;15,3125
70b3d580a01007a5;29/04/2022 02:44;12,8125
70b3d580a0100543;29/04/2022 02:42;15,625
70b3d580a01006cf;29/04/2022 02:41;11,5625
70b3d580a0100656;29/04/2022 02:38;14,375
70b3d580a0100550;29/04/2022 02:35;15,875
70b3d580a0100550;29/04/2022 02:35;15,875
70b3d580a0100742;29/04/2022 02:34;14,5
70b3d580a01005fa;29/04/2022 02:33;16
70b3d580a01005fa;29/04/2022 02:33;16
70b3d580a0100600;29/04/2022 02:31;16
70b3d580a0100549;29/04/2022 02:31;15,875
70b3d580a010054c;29/04/2022 02:30;16,0625
70b3d580a0100605;29/04/2022 02:29;15,875
70b3d580a0100605;29/04/2022 02:29;15,875
70b3d580a0100647;29/04/2022 02:28;13,6875
70b3d580a0100648;29/04/2022 02:26;11,8125
70b3d580a0100623;29/04/2022 02:22;15,1875
70b3d580a0100654;29/04/2022 02:21;16,6875
70b3d580a0100657;29/04/2022 02:17;12,5625
70b3d580a01007a5;29/04/2022 02:14;13,4375
70b3d580a0100543;29/04/2022 02:12;15,9375
70b3d580a0100656;29/04/2022 02:08;15,375
70b3d580a0100550;29/04/2022 02:05;16,1875
70b3d580a0100550;29/04/2022 02:05;16,1875
70b3d580a0100742;29/04/2022 02:04;14,25
70b3d580a01005fa;29/04/2022 02:03;16,3125
70b3d580a0100600;29/04/2022 02:01;16,375
70b3d580a0100549;29/04/2022 02:01;16,125
70b3d580a010054c;29/04/2022 02:00;16,375
70b3d580a010054c;29/04/2022 02:00;16,375
70b3d580a0100605;29/04/2022 01:59;16,1875
70b3d580a0100605;29/04/2022 01:59;16,1875
70b3d580a0100647;29/04/2022 01:58;14,3125
70b3d580a0100648;29/04/2022 01:56;12,25
70b3d580a0100623;29/04/2022 01:52;16,0625
70b3d580a0100654;29/04/2022 01:51;17
70b3d580a0100657;29/04/2022 01:47;12,8125
70b3d580a0100652;29/04/2022 01:45;16,1875
70b3d580a01007a5;29/04/2022 01:44;14,4375
70b3d580a0100543;29/04/2022 01:42;16,25
70b3d580a01006cf;29/04/2022 01:41;12,875
70b3d580a0100656;29/04/2022 01:38;15,4375
70b3d580a0100550;29/04/2022 01:35;16,5625
70b3d580a0100550;29/04/2022 01:35;16,5625
70b3d580a0100742;29/04/2022 01:34;14,9375
70b3d580a01005fa;29/04/2022 01:33;16,625
70b3d580a0100600;29/04/2022 01:31;16,8125
70b3d580a0100549;29/04/2022 01:31;16,5
70b3d580a010054c;29/04/2022 01:30;16,75
70b3d580a010054c;29/04/2022 01:30;16,75
70b3d580a0100605;29/04/2022 01:29;16,5625
70b3d580a0100605;29/04/2022 01:29;16,5625
70b3d580a0100647;29/04/2022 01:28;14,8125
70b3d580a0100648;29/04/2022 01:26;13,0625
70b3d580a0100623;29/04/2022 01:22;16,8125
70b3d580a0100654;29/04/2022 01:21;17,1875
70b3d580a0100657;29/04/2022 01:17;13,0625
70b3d580a0100652;29/04/2022 01:15;16,25
70b3d580a01007a5;29/04/2022 01:14;15,5
70b3d580a0100543;29/04/2022 01:12;16,5625
70b3d580a01006cf;29/04/2022 01:11;13,75
70b3d580a0100656;29/04/2022 01:08;15,75
70b3d580a0100550;29/04/2022 01:05;16,9375
70b3d580a0100550;29/04/2022 01:05;16,9375
70b3d580a0100742;29/04/2022 01:04;15,25
70b3d580a01005fa;29/04/2022 01:03;17
70b3d580a0100600;29/04/2022 01:01;17,125
70b3d580a0100549;29/04/2022 01:01;16,875
70b3d580a010054c;29/04/2022 01:00;17,125
70b3d580a010054c;29/04/2022 01:00;17,125
70b3d580a0100605;29/04/2022 00:59;16,9375
70b3d580a0100605;29/04/2022 00:59;16,9375
70b3d580a0100647;29/04/2022 00:58;15,6875
70b3d580a0100648;29/04/2022 00:56;13,8125
70b3d580a0100623;29/04/2022 00:52;16,625
70b3d580a0100654;29/04/2022 00:51;17,5625
70b3d580a0100657;29/04/2022 00:47;13,5
70b3d580a0100652;29/04/2022 00:45;16,375
70b3d580a01007a5;29/04/2022 00:44;16,9375
70b3d580a0100543;29/04/2022 00:42;17
70b3d580a01006cf;29/04/2022 00:41;14,4375
70b3d580a0100656;29/04/2022 00:38;16
70b3d580a0100550;29/04/2022 00:35;17,25
70b3d580a0100742;29/04/2022 00:34;15,375
70b3d580a01005fa;29/04/2022 00:33;17,3125
70b3d580a0100600;29/04/2022 00:31;17,4375
70b3d580a0100549;29/04/2022 00:31;17,3125
70b3d580a010054c;29/04/2022 00:30;17,4375
70b3d580a010054c;29/04/2022 00:30;17,4375
70b3d580a0100605;29/04/2022 00:29;17,1875
70b3d580a0100605;29/04/2022 00:29;17,1875
70b3d580a0100647;29/04/2022 00:28;16,6875
70b3d580a0100648;29/04/2022 00:26;14,5
70b3d580a0100623;29/04/2022 00:22;17,125
70b3d580a0100654;29/04/2022 00:21;17,875
70b3d580a0100657;29/04/2022 00:17;13,9375
70b3d580a0100652;29/04/2022 00:15;16,4375
70b3d580a01007a5;29/04/2022 00:14;17,6875
70b3d580a0100543;29/04/2022 00:12;17,5
70b3d580a01006cf;29/04/2022 00:11;14,9375
70b3d580a0100656;29/04/2022 00:08;16,1875
70b3d580a0100550;29/04/2022 00:05;17,625
70b3d580a0100742;29/04/2022 00:04;15,6875
70b3d580a01005fa;29/04/2022 00:03;17,75
70b3d580a0100600;29/04/2022 00:01;17,875
70b3d580a0100549;29/04/2022 00:01;17,8125
70b3d580a0100549;29/04/2022 00:01;17,8125
70b3d580a010054c;29/04/2022 00:00;17,9375
70b3d580a010054c;29/04/2022 00:00;17,9375
70b3d580a0100605;28/04/2022 23:59;17,5625
70b3d580a0100647;28/04/2022 23:58;17,3125
70b3d580a0100648;28/04/2022 23:56;15,125
70b3d580a0100623;28/04/2022 23:52;17,5
70b3d580a0100654;28/04/2022 23:51;18,0625
70b3d580a0100657;28/04/2022 23:47;14,375
70b3d580a0100652;28/04/2022 23:45;16,6875
70b3d580a01007a5;28/04/2022 23:44;16,6875
70b3d580a0100543;28/04/2022 23:42;17,6875
70b3d580a01006cf;28/04/2022 23:41;15,3125
70b3d580a0100656;28/04/2022 23:38;16,6875
70b3d580a0100550;28/04/2022 23:35;18
70b3d580a0100742;28/04/2022 23:34;16
70b3d580a01005fa;28/04/2022 23:33;18,0625
70b3d580a0100600;28/04/2022 23:31;18,3125
70b3d580a0100549;28/04/2022 23:31;18,125
70b3d580a0100549;28/04/2022 23:31;18,125
70b3d580a010054c;28/04/2022 23:30;18,375
70b3d580a0100605;28/04/2022 23:29;17,9375
70b3d580a0100647;28/04/2022 23:28;17,75
70b3d580a0100648;28/04/2022 23:26;15,8125
70b3d580a0100623;28/04/2022 23:22;17,875
70b3d580a0100654;28/04/2022 23:21;18,4375
70b3d580a0100657;28/04/2022 23:17;15,0625
70b3d580a0100652;28/04/2022 23:15;16,75
70b3d580a01007a5;28/04/2022 23:14;17,5625
70b3d580a0100543;28/04/2022 23:12;18,125
70b3d580a01006cf;28/04/2022 23:11;15,8125
70b3d580a0100550;28/04/2022 23:05;18,5625
70b3d580a0100742;28/04/2022 23:04;16,125
70b3d580a01005fa;28/04/2022 23:03;18,6875
70b3d580a0100600;28/04/2022 23:01;18,8125
70b3d580a0100549;28/04/2022 23:01;18,6875
70b3d580a0100549;28/04/2022 23:01;18,6875
70b3d580a010054c;28/04/2022 23:00;18,8125
70b3d580a0100605;28/04/2022 22:59;18,625
70b3d580a0100647;28/04/2022 22:58;18,125
70b3d580a0100648;28/04/2022 22:56;17,0625
70b3d580a0100623;28/04/2022 22:52;18,0625
70b3d580a0100654;28/04/2022 22:51;18,9375
70b3d580a0100657;28/04/2022 22:47;15,875
70b3d580a0100652;28/04/2022 22:45;17,0625
70b3d580a01007a5;28/04/2022 22:44;18,375
70b3d580a0100543;28/04/2022 22:42;18,875
70b3d580a01006cf;28/04/2022 22:41;16,0625
70b3d580a0100656;28/04/2022 22:38;17,625
70b3d580a0100550;28/04/2022 22:35;19,4375
70b3d580a0100742;28/04/2022 22:34;16,375
70b3d580a01005fa;28/04/2022 22:33;19,25
70b3d580a0100600;28/04/2022 22:31;19,375
70b3d580a0100549;28/04/2022 22:31;19,0625
70b3d580a0100549;28/04/2022 22:31;19,0625
70b3d580a010054c;28/04/2022 22:30;19,25
70b3d580a0100605;28/04/2022 22:29;19,375
70b3d580a0100647;28/04/2022 22:28;18,6875
70b3d580a0100648;28/04/2022 22:26;17,6875
70b3d580a0100623;28/04/2022 22:22;18,5
70b3d580a0100654;28/04/2022 22:21;19,75
70b3d580a0100657;28/04/2022 22:17;16,4375
70b3d580a0100652;28/04/2022 22:15;17,375
70b3d580a01007a5;28/04/2022 22:14;18,6875
70b3d580a0100543;28/04/2022 22:12;19,375
70b3d580a01006cf;28/04/2022 22:11;16,125
70b3d580a0100656;28/04/2022 22:08;18,0625
70b3d580a0100550;28/04/2022 22:05;19,875
70b3d580a0100742;28/04/2022 22:04;16,5
70b3d580a01005fa;28/04/2022 22:03;19,5625
70b3d580a0100600;28/04/2022 22:01;19,75
70b3d580a0100549;28/04/2022 22:01;19,5
70b3d580a0100549;28/04/2022 22:01;19,5
70b3d580a010054c;28/04/2022 22:00;19,5
70b3d580a0100605;28/04/2022 21:59;19,75
70b3d580a0100647;28/04/2022 21:58;19,0625
70b3d580a0100648;28/04/2022 21:56;17,875
70b3d580a0100623;28/04/2022 21:52;18,875
70b3d580a0100654;28/04/2022 21:51;20,4375
70b3d580a0100657;28/04/2022 21:47;16,9375
70b3d580a0100652;28/04/2022 21:45;17,625
70b3d580a01007a5;28/04/2022 21:44;19
70b3d580a0100543;28/04/2022 21:42;19,75
70b3d580a0100543;28/04/2022 21:42;19,75
70b3d580a01006cf;28/04/2022 21:41;17
70b3d580a0100656;28/04/2022 21:38;18,75
70b3d580a0100550;28/04/2022 21:35;20,25
70b3d580a0100742;28/04/2022 21:34;16,5625
70b3d580a01005fa;28/04/2022 21:33;19,875
70b3d580a0100600;28/04/2022 21:31;20,25
70b3d580a0100549;28/04/2022 21:31;20
70b3d580a010054c;28/04/2022 21:30;19,9375
70b3d580a0100605;28/04/2022 21:29;20
70b3d580a0100647;28/04/2022 21:28;19,5
70b3d580a0100648;28/04/2022 21:26;18,3125
70b3d580a0100623;28/04/2022 21:22;19,3125
70b3d580a0100654;28/04/2022 21:21;20,8125
70b3d580a0100657;28/04/2022 21:17;18
70b3d580a0100652;28/04/2022 21:15;17,8125
70b3d580a01007a5;28/04/2022 21:14;19,1875
70b3d580a0100543;28/04/2022 21:12;20,125
70b3d580a0100543;28/04/2022 21:12;20,125
70b3d580a01006cf;28/04/2022 21:11;18,5
70b3d580a0100656;28/04/2022 21:08;19,3125
70b3d580a0100550;28/04/2022 21:05;20,6875
70b3d580a0100742;28/04/2022 21:04;17,1875
70b3d580a01005fa;28/04/2022 21:03;20,4375
70b3d580a0100600;28/04/2022 21:01;20,75
70b3d580a0100549;28/04/2022 21:01;20,5
70b3d580a010054c;28/04/2022 21:00;20,5
70b3d580a0100605;28/04/2022 20:59;20,4375
70b3d580a0100647;28/04/2022 20:58;20
70b3d580a0100648;28/04/2022 20:56;19
70b3d580a0100623;28/04/2022 20:52;19,9375
70b3d580a0100654;28/04/2022 20:51;21,25
70b3d580a0100657;28/04/2022 20:47;19,4375
70b3d580a0100652;28/04/2022 20:45;18,125
70b3d580a01007a5;28/04/2022 20:44;19,4375
70b3d580a0100543;28/04/2022 20:42;20,6875
70b3d580a0100543;28/04/2022 20:42;20,6875
70b3d580a01006cf;28/04/2022 20:41;19,25
70b3d580a0100656;28/04/2022 20:38;19,5625
70b3d580a0100550;28/04/2022 20:35;21,25
70b3d580a0100742;28/04/2022 20:34;18,25
70b3d580a01005fa;28/04/2022 20:33;21
70b3d580a0100600;28/04/2022 20:31;21,25
70b3d580a0100549;28/04/2022 20:31;21,0625
70b3d580a010054c;28/04/2022 20:30;21,0625
70b3d580a0100605;28/04/2022 20:29;21,0625
70b3d580a0100647;28/04/2022 20:28;20,75
70b3d580a0100648;28/04/2022 20:26;19,8125
70b3d580a0100623;28/04/2022 20:22;20,9375
70b3d580a0100654;28/04/2022 20:21;21,75
70b3d580a0100657;28/04/2022 20:17;20,9375
70b3d580a01007a5;28/04/2022 20:14;19,875
70b3d580a0100543;28/04/2022 20:12;21,25
70b3d580a0100543;28/04/2022 20:12;21,25
70b3d580a01006cf;28/04/2022 20:11;20,0625
70b3d580a0100656;28/04/2022 20:08;20,1875
70b3d580a0100550;28/04/2022 20:05;21,6875
70b3d580a0100742;28/04/2022 20:04;19,5
70b3d580a01005fa;28/04/2022 20:03;21,4375
70b3d580a0100600;28/04/2022 20:01;21,6875
70b3d580a0100549;28/04/2022 20:01;21,4375
70b3d580a010054c;28/04/2022 20:00;21,5
70b3d580a0100605;28/04/2022 19:59;21,5625
70b3d580a0100647;28/04/2022 19:58;21,6875
70b3d580a0100648;28/04/2022 19:56;20,75
70b3d580a0100623;28/04/2022 19:52;21,9375
70b3d580a0100654;28/04/2022 19:51;22,25
70b3d580a0100657;28/04/2022 19:47;21,75
70b3d580a0100652;28/04/2022 19:45;19,5625
70b3d580a01007a5;28/04/2022 19:44;20,625
70b3d580a0100543;28/04/2022 19:42;21,625
70b3d580a0100543;28/04/2022 19:42;21,625
70b3d580a01006cf;28/04/2022 19:41;20,75
70b3d580a0100656;28/04/2022 19:38;20,8125
70b3d580a0100550;28/04/2022 19:35;22,25
70b3d580a0100742;28/04/2022 19:34;20,75
70b3d580a01005fa;28/04/2022 19:33;21,8125
70b3d580a0100600;28/04/2022 19:31;22,125
70b3d580a0100549;28/04/2022 19:31;21,75
70b3d580a010054c;28/04/2022 19:30;21,8125
70b3d580a0100605;28/04/2022 19:29;22
70b3d580a0100647;28/04/2022 19:28;22,75
70b3d580a0100648;28/04/2022 19:26;21,5
70b3d580a0100623;28/04/2022 19:22;23,125
70b3d580a0100654;28/04/2022 19:21;22,75
70b3d580a0100657;28/04/2022 19:17;22,3125
70b3d580a0100652;28/04/2022 19:15;20,1875
70b3d580a0100543;28/04/2022 19:12;22
70b3d580a0100543;28/04/2022 19:12;22
70b3d580a01006cf;28/04/2022 19:11;21,125
70b3d580a0100656;28/04/2022 19:08;21,3125
70b3d580a0100550;28/04/2022 19:05;22,9375
70b3d580a01005fa;28/04/2022 19:03;22,0625
70b3d580a0100600;28/04/2022 19:01;22,4375
70b3d580a0100549;28/04/2022 19:01;22
70b3d580a010054c;28/04/2022 19:00;22,0625
70b3d580a0100605;28/04/2022 18:59;22,1875
70b3d580a0100647;28/04/2022 18:58;23
70b3d580a0100648;28/04/2022 18:56;21,875
70b3d580a0100623;28/04/2022 18:52;22,875
70b3d580a0100654;28/04/2022 18:51;23
70b3d580a0100657;28/04/2022 18:47;22,625
70b3d580a0100652;28/04/2022 18:45;20,25
70b3d580a01007a5;28/04/2022 18:44;22
70b3d580a0100543;28/04/2022 18:42;22,1875
70b3d580a0100543;28/04/2022 18:42;22,1875
70b3d580a01006cf;28/04/2022 18:41;21,5
70b3d580a0100656;28/04/2022 18:38;21,6875
70b3d580a0100550;28/04/2022 18:35;23,125
70b3d580a0100742;28/04/2022 18:34;21,625
